,cleaned_cs,changing topics,making a joke,quoting,borrowing,translations,giving a command,using a filler,exasperation,happiness,proper nouns,surprise,bert_ready
720,*MAR:uhhuh [=! eats] . _*OSE:www .*MAR:&=coughs . _*OSE:+< www .*MAR:mija@s:spa [?] no@s:spa está@s:spa tan@s:spa bonita@s:spa be(cause) [/] be(cause) it's all mixed up but [=! eats] +//. _*OSE:www .*MAR:xxx it's funny [=! eats] . _,1,0,0,0,0,0,1,0,0,0,0,uhhuh mija no está tan bonita because because it's all mixed up but it's funny
721,*MAR:like [=! eats] +... _*OSE:www .*MAR:like in a salad or cooked [=! eats] . _*MAR:it needs to be something [=! eats] . _*MAR:[- spa] se lo echas a lo último porque se pone suavecito . _*MAR:it's pretty good isn't it ? _*OSE:www .,1,0,0,0,0,0,0,0,1,0,0,like like in a salad or cooked it needs to be something se lo echas a lo último porque se pone suavecito it's pretty good isn't it
722,*MAR:coge@s:spa más@s:spa be(cause) there's plenty [=! eats] . _*MAR:&=coughs [=! wrapping_noises] . _*OSE:+< www .*MAR:uhhuh [=! eats] . _*MAR:er@s:eng&spa all the furniture places are in Burdon [=! eats] . _*OSE:www .*MAR:seventy seconds &=noises . _*OSE:www .,1,0,0,0,0,1,0,0,0,0,0,coge más because there's plenty uhhuh er all the furniture places are in Burdon seventy seconds
723,*MAR:[- spa] ay por favor &=noise . _*OSE:www .*MAR:they have good furniture [=! eats] . _*OSE:www .*MAR:[- spa] que estén bien hechos [=! eats] . _*OSE:www .*MAR:<with xxx parker wood> [//] parker wood &=laughs [=! eats] . _,1,0,0,0,0,0,0,1,1,0,0,ay por favor they have good furniture que estén bien hechos with parker wood parker wood
724,*MAR:they do [=! eats] . _*OSE:www .*MAR:[- spa] coge más [=! eats] . _*OSE:www .*MAR:sacar@s:spa ya@s:spa a@s:spa Brian@s:eng&spa del@s:spa crib [=! eats] . _*OSE:www .*MAR:uhhuh . _,1,0,0,0,0,1,0,0,0,1,0,they do coge más sacar ya a Brian del crib uhhuh
725,*OSE:www .*MAR:tsk@s:eng&spa right . _*OSE:+< www .*MAR:so <he will be> [//] he'll [//] he's gonna be three he'll be nine so he'll be in the <fourth grade> [//] fourth or fifth grade &=coughs [=! eats] . _*MAR:++ ay@s:eng&spa or on spring break or you know [=! eats] . _*OSE:+< www .*MAR:++ holidays and stuff [=! eats] . _*OSE:www .,0,0,0,0,0,0,1,0,0,0,1,tsk right so he will be he'll he's gonna be three he'll be nine so he'll be in the fourth grade fourth or fifth grade ay or on spring break or you know holidays and stuff
726,*MAR:+< &=coughs . _*OSE:www .*MAR:it's why I give them away [=! eats] . _*OSE:+< www .*MAR:[- spa] lo que &=noise ? _*OSE:www .*MAR:sí@s:spa los@s:spa avocados están@s:spa caros@s:spa &=coughs [=! eats_from_a_package] . _,1,0,0,1,0,0,0,0,0,0,1,it's why I give them away sí los avocados están caros
727,*OSE:www .*MAR:the second one is not er@s:eng&spa [/] er@s:eng&spa an Ultima either . _*OSE:+< www .*MAR:and we have a bunch of (.) the same cars [=! eats] . _*MAR:it's a Mitsubishi@s:eng&spa or one of those [=! eats] . _*OSE:www .*MAR:&=eats pero@s:spa el@s:spa tercero@s:spa es@s:spa [///] is it <a Hon(da)> [//] an Ultima too ? _,1,0,0,0,0,0,0,0,0,0,0,the second one is not er er an Ultima either and we have a bunch of the same cars it's a Mitsubishi or one of those pero el tercero es is it a Honda an Ultima too
728,*MAR:the second and the fourth one [=! eats] +/. _*MAR:the first one is like the fifth one [=! eats] . _*MAR:I think it's like the second one [=! eats] . _*MAR:[- spa] ves ? _*MAR:[- spa] y tienen el mismo +//. _,1,0,0,0,0,1,0,0,0,0,0,the second and the fourth one the first one is like the fifth one I think it's like the second one ves y tienen el mismo
729,*MAR:[- spa] ves ? _*OSE:www .*MAR:right [=! eats] . _*OSE:+< www .*MAR:míralo@s:spa aquí@s:spa be(cause) es@s:spa el@s:spa mismo@s:spa simbolito@s:spa . _*MAR:that funky whatever that is . _*OSE:www .,1,0,0,0,0,1,1,0,0,0,0,ves right míralo aquí because es el mismo simbolito that funky whatever that is
730,*MAR:+< [- spa] pero ahora to (e)l mundo . _*MAR:right [=! eats] . _*OSE:www .*MAR:[- spa] qué raro exacto porque ella +//. _*MAR:me@s:spa estaba@s:spa diciendo@s:spa Emily@s:eng&spa +//. _,0,0,0,0,0,0,1,0,0,1,0,pero ahora to el mundo right qué raro exacto porque ella me estaba diciendo Emily
731,"*MAR:+< un@s:spa ajá@s:spa . _*OSE:+< www .*MAR:esa@s:spa es@s:spa capaz@s:spa que@s:spa le@s:spa de@s:spa a@s:spa lo@s:spa breastfeed hasta@s:spa que@s:spa el@s:spa chiquito@s:spa tiene@s:spa diez@s:spa años@s:spa &=laughs [=! eats] . _*OSE:www .*MAR:&=coughs dice@s:spa Lorrie@s:eng&spa +""/. _",0,0,1,1,0,0,0,0,0,1,0,un ajá esa es capaz que le de a lo breastfeed hasta que el chiquito tiene diez años s dice Lorrie
732,"*MAR:+"" tú@s:spa te@s:spa imaginas@s:spa ella@s:spa tratar@s:spa de@s:spa conseguir@s:spa un@s:spa daycare [=! handles_kitchenware] . _*MAR:&=coughs dice@s:spa Lorrie@s:eng&spa +""/. _*OSE:www .*MAR:no@s:eng&spa I thought she's moving to +... _*OSE:www .*MAR:I thought she totally liked it [=! eats] . _*OSE:www .",1,0,0,1,0,0,0,0,0,1,1,tú te imaginas ella tratar de conseguir un daycare no I thought she's moving to I thought she totally liked it
733,*MAR:no@s:eng&spa I thought she's moving to +... _*OSE:www .*MAR:[- spa] no va a poder . _*MAR:ahhah@s:eng&spa no@s:eng&spa [=! eats] . _*OSE:www .*MAR:no@s:eng&spa [/] no@s:eng&spa xxx [=! eats] . _*OSE:www .,1,0,0,0,0,0,0,0,0,0,1,no I thought she's moving to no va a poder ahhah no no no
734,"*OSE:www .*MAR:+"" [- spa] y no te vas . _*MAR:but you know un@s:spa cambio@s:spa nunca@s:spa viene@s:spa mal@s:spa . _*OSE:+< www .*MAR:[- spa] pa pasar frío tú estás loca . _",1,0,0,0,0,0,1,0,0,0,0,y no te vas but you know un cambio nunca viene mal pa pasar frío tú estás loca
735,*MAR:head of the department or department head or something [=! eats] . _*OSE:www .*MAR:&=coughs . _*OSE:www .*MAR:[- spa] están los papás de Ramón . _*OSE:www .*MAR:uhhuh [=! eats] . _,1,0,0,0,0,0,0,0,0,0,0,head of the department or department head or something están los papás de Ramón uhhuh
736,*MAR:[- spa] están los papás de Ramón . _*MAR:[- spa] no están tus papás . _*OSE:www .*MAR:no@s:spa y@s:spa <la@s:spa salud@s:spa de@s:spa [/] de@s:spa [/] &=eats <de@s:spa los@s:spa> [/] <de@s:spa los@s:spa> [/] de@s:spa los@s:spa viejos@s:spa ya@s:spa está@s:spa> [///] &=eats I mean mi@s:spa mamá@s:spa y@s:spa mi@s:spa papá@s:spa gracias@s:spa a@s:spa Dios@s:spa están@s:spa saludables@s:spa but [=! eats] +//. _*OSE:www .*MAR:yeah [=! eats] . _,1,0,0,0,0,0,1,0,0,0,0,están los papás de Ramón no están tus papás no y la salud de de de los de los de los viejos ya está I mean mi mamá y mi papá gracias a Dios están saludables but yeah
737,*MAR:mira@s:spa <your sis(ter)> [/] your sister really helps you (.) a lot [=! eats] . _*OSE:www .*MAR:yeah [=! eats] . _*MAR:[- spa] se me acabó el agua &=noise [=! chokes] . _*MAR:[- spa] &=noise quieres agua ? _,1,0,0,0,0,1,1,0,0,0,0,mira your sis your sister really helps you a lot yeah se me acabó el agua quieres agua
738,*MAR:ok@s:eng&spa . _*OSE:+< www .*MAR:you've got agua@s:spa . _*MAR:[- spa] tú sabes que a mí no me gusta para nada el brócoli . _*OSE:+< www .*MAR:[- spa] tú sa(bes) [/] sabes cómo me gusta a +/? _,1,0,0,1,0,0,0,0,0,0,0,ok you've got agua tú sabes que a mí no me gusta para nada el brócoli tú sa sabes cómo me gusta a
739,*MAR:[- spa] esos dos +//. _*OSE:+< www .*MAR:++ [- spa] coliflor . _*OSE:+< www .*MAR:si@s:spa está@s:spa chopped up in little pieces [?] con@s:spa una@s:spa sopa@s:spa de@s:spa queso@s:spa . _*OSE:+< www .*MAR:and then of course I'm really eating cheese . _,1,0,0,0,0,0,0,0,0,0,0,esos dos coliflor si está chopped up in little pieces con una sopa de queso and then of course I'm really eating cheese
740,*MAR:were you here when I brought it one time [=! eats] ? _*OSE:www .*MAR:oh@s:eng&spa I should have brought you some more tomato soup I've made &=eats . _*OSE:+< www .*MAR:[- spa] con nada o qué [=! eats] ? _*OSE:+< www .*MAR:where did you have Easter dinner [?] [=! eats] ? _,1,0,0,0,0,0,0,0,0,0,1,were you here when I brought it one time oh I should have brought you some more tomato soup I've made con nada o qué where did you have Easter dinner
741,*MAR:uhhuh [=! eats] . _*OSE:+< www .*MAR:uhhuh [=! eats] . _*OSE:www .*MAR:+< [- spa] <y cómo se traen> [//] y cómo te traen a ti todos esos (.) mariscos [=! eats] ? _*OSE:+< www .*MAR:but are they carrying it with it ? _,1,0,0,0,0,0,1,0,0,0,1,uhhuh uhhuh y cómo se traen y cómo te traen a ti todos esos mariscos but are they carrying it with it
742,*OSE:but +//. _*OSE:www .*MAR:+< right . _*OSE:www .*MAR:y@s:spa no@s:spa te@s:spa dan@s:spa problemas@s:spa as long as you put that it was frozen . _*OSE:+< www .*MAR:[- spa] no se te va a bañar no [=! eats] . _,1,0,0,0,0,0,0,0,0,0,0,but right y no te dan problemas as long as you put that it was frozen no se te va a bañar no
743,*MAR:right [=! eats] . _*OSE:www .*MAR:uhhuh [=! eats] . _*OSE:+< www .*MAR:+< you like nísperos@s:spa ? _*MAR:[- spa] mi mamá tiene una mata con +/. _,1,0,0,1,0,0,0,0,0,0,0,right uhhuh you like nísperos mi mamá tiene una mata con
744,*MAR:uhhuh [=! eats_from_a_package] . _*OSE:+< www .*MAR:+< I'll bring you some &=coughs . _*OSE:+< www .*MAR:<hijo@s:spa de@s:spa> [/] hijo@s:spa de@s:spa xxx sí@s:spa &=sniff . _*OSE:www .*MAR:&=coughs . _*OSE:+< www .,1,0,0,0,0,0,1,1,0,0,0,uhhuh I'll bring you some hijo de hijo de sí
745,*MAR:+< how long is the flight ? _*OSE:www .*MAR:sí@s:spa [/] sí@s:spa but [//] so <it d(idn't)> [//] it hasn't defrosted ? _*OSE:+< www .*MAR:+< oh@s:eng&spa that's true . _*OSE:+< www .*MAR:+< right [/] right [=! eats_from_a_package] . _*OSE:+< www .,0,0,0,0,0,0,1,0,0,0,1,how long is the flight sí sí but so it d it hasn't defrosted oh that's true right right
746,*MAR:oh@s:eng&spa yeah [/] yeah [/] yeah [=! eats_from_a_package] . _*OSE:+< www .*MAR:+< right [/] right [=! eats] . _*OSE:+< www .*MAR:no@s:spa va@s:spa [?] round tampoco@s:spa [=! eats] ? _*OSE:www .*MAR:+< no@s:eng&spa xxx [=! eats] . _,1,0,0,1,0,0,0,0,0,0,0,oh yeah yeah yeah right right no va round tampoco no
747,*MAR:<she's still living with your (.) old man [?]> [//] she's still [=! eats] +/? _*OSE:+< www .*MAR:oh@s:eng&spa yeah [/] yeah [/] yeah [=! eats_from_a_package] . _*OSE:+< www .*MAR:+< no@s:eng&spa xxx [=! eats] . _*OSE:+< www .*MAR:[- spa] no si obvia(mente) te rompió todas las reglas [=! eats_from_a_package] . _,1,0,0,0,0,0,0,0,0,0,0,she's still living with your old man she's still oh yeah yeah yeah no no si obvia te rompió todas las reglas
748,*MAR:oh@s:eng&spa [=! eats] . _*OSE:+< www .*MAR:[- spa] qué es eso [=! eats] ? _*MAR:+< ah@s:eng&spa en@s:spa la@s:spa +/. _*OSE:+< www .*MAR:is it really [=! eats] ? _,1,0,0,0,0,0,0,0,0,0,1,oh qué es eso ah en la is it really
749,*MAR:really [=! eats] +!? _*OSE:www .*MAR:is it really [=! eats] ? _*OSE:+< www .*MAR:+< ella@s:spa en@s:spa workbooks [?] too me@s:spa imagino@s:spa . _*OSE:+< www .*MAR:you have some [=! eats] . _,1,0,0,1,0,1,0,0,0,0,1,really is it really ella en workbooks too me imagino you have some
750,"*MAR:don't you have some [=! eats] ? _*OSE:www .*MAR:you have some [=! eats] . _*OSE:+< www .*MAR:ah@s:eng&spa a@s:spa mí@s:spa se@s:spa me@s:spa olvidó@s:spa ayer@s:spa que@s:spa we were supposed to go out to W yesterday (.) &=eats to check out the texture [=! eats] . _*MAR:and I went +""/. _*MAR:argh@s:eng&spa I drove the van &=clicks_fingers [///] the back of the [/] (.) the van has a +... _",1,0,0,0,0,0,0,0,0,0,1,don't you have some you have some ah a mí se me olvidó ayer que we were supposed to go out to W yesterday eats to check out the texture and I went argh I drove the van the back of the the van has a
751,*OSE:www .*MAR:xxx the shop [=! eats] +... _*MAR:uhhuh [=! eats] . _*OSE:www .*MAR:+< oh@s:eng&spa ah@s:eng&spa <he chan(ged)> [///] él@s:spa le@s:spa cambiaba@s:spa el@s:spa aceite@s:spa y@s:spa eso@s:spa [=! eats] . _*OSE:www .*MAR:+< [- spa] qué es eso [=! eats] ? _,1,0,0,0,1,0,0,0,0,0,0,the shop uhhuh oh ah he changed él le cambiaba el aceite y eso qué es eso
752,"*OSE:(be)cause my dad never do any maintenance on it [=! eats] . _*MAR:+, getting maintenance [=! eats] . _*OSE:www .*MAR:+< [- spa] qué es eso [=! eats] ? _*OSE:+< www .*MAR:[- spa] cuánto gastaste [=! eats] ? _",1,0,0,0,0,0,0,0,0,0,1,cause my dad never do any maintenance on it getting maintenance qué es eso cuánto gastaste
753,*MAR:I'm sorry . _*MAR:[- spa] mira quien apareció . _*OSE:www .@Comment:Gloss (in the *MAR:fuimos@s:spa a@s:spa Versailles@s:eng&spa . _*OSE:www .*MAR:[- spa] mi hermano es el que vive en [/] en Europa . _,1,0,0,0,0,1,0,0,0,0,0,I'm sorry mira quien apareció mi hermano es el que vive en en Europa
754,*OSE:www .*MAR:[- spa] mi hermano es el que vive en [/] en Europa . _*OSE:www .*MAR:[- spa] niña . _*MAR:right aft(er) +//. _*MAR:[- spa] no queda nada . _,1,0,0,0,0,0,0,0,0,0,0,mi hermano es el que vive en en Europa niña right after no queda nada
755,*MAR:I don't think xxx is that much of a +/. _*OSE:www .*MAR:right right . _*OSE:www .*MAR:&ka like Rodríguez@s:eng&spa or García@s:eng&spa . _*MAR:was [/] was striker then . _*OSE:www .*MAR:striker then ask for too much . _,0,0,0,0,0,0,0,0,0,1,0,I don't think is that much of a right right ka like Rodríguez or García was was striker then striker then ask for too much
756,*MAR:no . _*OSE:www .*MAR:but I have a picture like Defoes@s:eng&spa . _*MAR:and Defoe@s:eng&spa sent a picture and it clearly shows the Insta_Hot@s:eng&spa under the sink . _*OSE:www .*MAR:but I need to go look to see what my discussion with García@s:eng&spa was in terms of what they xxx extra money . _*MAR:and I think they said that yes they (ha)d put him there and then they had to move him to the top . _,0,0,0,0,0,0,0,0,0,1,0,no but I have a picture like Defoes and Defoe sent a picture and it clearly shows the Insta Hot under the sink but I need to go look to see what my discussion with García was in terms of what they extra money and I think they said that yes they d put him there and then they had to move him to the top
757,*MAR:I don't know which one of this . _*MAR:I gotta figure out whether it's A@s:eng&spa or U@s:eng&spa . _*MAR:and I am like wait a minute I got a picture . _*MAR:Miguel@s:eng&spa I saw Penélope@s:eng&spa . _*MAR:at Versailles@s:eng&spa . _*MAR:I had lunch with my mum and my brother . _,0,0,0,0,0,0,0,0,0,1,0,I don't know which one of this I gotta figure out whether it's A or U and I am like wait a minute I got a picture Miguel I saw Penélope at Versailles I had lunch with my mum and my brother
758,"*MAR:<he was> [//] she was there with her nephew who just came from Cuba@s:eng&spa . _*MAR:I had lunch with my mum and my brother . _*MAR:at Versailles@s:eng&spa . _*MAR:sí@s:spa es funny . _*MAR:she pulls out and she's [//] she looks at me and I'm like +""/. _*MAR:+"" oh@s:eng&spa hi ! _",1,0,0,0,0,0,0,0,1,1,0,he was she was there with her nephew who just came from Cuba I had lunch with my mum and my brother at Versailles sí es funny she pulls out and she's she looks at me and I'm like oh hi
759,*MAR:sí . _*OSE:www .*MAR:&=laugh . _*OSE:www .*MAR:and give you the whole +... _*MAR:oh@s:eng&spa . _*MAR:[- spa] chica pero ustedes son aquí +... _*MAR:[- spa] todo el mundo engordó y quieren continuar engordar la gente . _,1,0,1,0,0,0,0,0,0,0,0,sí and give you the whole oh chica pero ustedes son aquí todo el mundo engordó y quieren continuar engordar la gente
760,*MAR:Rebeca@s:eng&spa novelera@s:spa . _*MAR:[- spa] tú eres novelera . _*MAR:[- spa] ay xxx que rica . _*OSE:www .*MAR:again [?] the apple . _,1,0,0,0,0,0,0,0,1,1,0,Rebeca novelera tú eres novelera ay que rica again the apple
761,*MAR:[- spa] dónde xxx ? _*OSE:www .*MAR:cool . _*MAR:[- spa] vino qué ? _*OSE:www .*MAR:<mi@s:spa hermano@s:spa> [/] mi@s:spa hermano@s:spa llegó@s:spa el@s:spa sábado@s:spa antes@s:spa de@s:spa Christmas@s:eng . _,1,0,0,0,0,0,0,0,0,1,0,dónde cool vino qué mi hermano mi hermano llegó el sábado antes de Christmas
762,*MAR:[- spa] bueno Gales . _*MAR:[- spa] mi hermano mayor de Inglaterra llegó +//. _*MAR:[- spa] y se va la semana que viene . _*OSE:www .*MAR:so he is still here . _,1,0,0,0,0,0,0,0,0,0,0,bueno Gales mi hermano mayor de Inglaterra llegó y se va la semana que viene so he is still here
763,"*MAR:[- spa] vino sólo nada más . _*OSE:www .*MAR:+, [- spa] se queda con mis papás . _*OSE:www .*MAR:y@s:spa después@s:spa mi@s:spa otro@s:spa hermano@s:spa que@s:spa se@s:spa mudó@s:spa pa(ra)@s:spa North_Carolina@s:eng&spa . _",0,0,0,0,0,0,0,0,0,1,0,vino sólo nada más se queda con mis papás y después mi otro hermano que se mudó para North Carolina
764,"*MAR:+, [- spa] se queda con mis papás . _*OSE:www .*MAR:eh@s:eng&spa y@s:spa +... _*MAR:[- spa] él y la señora vinieron el veintinueve . _*MAR:and they stay until the day after xxx . _*OSE:www .",1,0,0,0,0,0,0,0,0,0,0,se queda con mis papás eh y él y la señora vinieron el veintinueve and they stay until the day after
765,*MAR:[- spa] el año pasado sí vinieron todos . _*OSE:www .*MAR:yep um . _*OSE:www .*MAR:[- spa] te acuerdas ? _*MAR:[- spa] vinieron todos mis sobrinos . _,1,0,0,0,0,0,1,0,0,0,0,el año pasado sí vinieron todos yep um te acuerdas vinieron todos mis sobrinos
766,*MAR:[- spa] estábamos +//. _*MAR:[- spa] el año pasado sí vinieron todos . _*OSE:www .*MAR:[- spa] vinieron todos mis sobrinos . _*MAR:everybody was here . _*OSE:www .,1,0,0,0,1,0,0,0,0,0,0,estábamos el año pasado sí vinieron todos vinieron todos mis sobrinos everybody was here
767,"*MAR:yes . _*OSE:www .*MAR:[- spa] y ahora que te tiene que llegar ? _*OSE:www .*MAR:mi@s:spa papá@s:spa tiene@s:spa Countrywhile@s:eng&spa . _*MAR:le digo +""/. _",1,0,0,0,0,0,0,0,0,1,0,yes y ahora que te tiene que llegar mi papá tiene Countrywhile le digo
768,*MAR:[- spa] te acuer(das)? _*MAR:no@s:spa te@s:spa acuerdas@s:spa que@s:spa a@s:spa él@s:spa le@s:spa [/] le@s:spa pagaron@s:spa dos@s:spa insurances ? _*MAR:y@s:spa está@s:spa de@s:spa lo@s:spa más@s:spa contento@s:spa porque@s:spa le@s:spa &deb mandaron@s:spa de@s:spa eh@s:eng&spa de@s:spa too much on the xxx . _*MAR:so he has got something like two hundred dollars back . _*MAR:so he was all happy . _,1,0,0,1,0,0,0,0,0,0,0,te acuer no te acuerdas que a él le le pagaron dos insurances y está de lo más contento porque le deb mandaron de eh de too much on the so he has got something like two hundred dollars back so he was all happy
769,*OSE:www .*MAR:probably . _*OSE:www .*MAR:&=laugh . _*MAR:[- spa] ya lo apagó ? _*OSE:www .*OSE:www .*MAR:[- spa] sí porque ya no se siente xxx tanto frío . _,1,0,0,0,0,0,0,0,0,0,0,probably ya lo apagó sí porque ya no se siente tanto frío
770,*OSE:www .*MAR:I die . _*MAR:I've got anything yet so . _*OSE:www .*MAR:[- spa] sí porque ya no se siente xxx tanto frío . _*OSE:www .*MAR:haven't made it over yet so . _,1,0,0,0,0,0,0,0,0,0,0,I die I've got anything yet so sí porque ya no se siente tanto frío haven't made it over yet so
